timestamp_ist,signal,symbol,cmp,pcr,score,maxPain,mpGap
2026-07-29 14:15:56,BUY,INFY,1157.8,1.01,100,1140,1.56
2026-07-29 14:16:09,SELL-CORE,NHPC,77.97,1.15,47,78,-0.04
2026-07-29 14:16:42,BUY-CORE,DMART,3849.9,0.83,53,3900,-1.28
2026-07-29 14:16:47,BUY-CORE,GAIL,175.61,0.51,44,180,-2.44
2026-07-29 14:17:07,BUY-CORE,INDHOTEL,738.85,0.78,73,740,-0.16
2026-07-29 14:20:57,BUY-CORE,SHRIRAMFIN,1047.9,0.56,44,1060,-1.14
2026-07-29 14:21:16,BUY-CORE,360ONE,1154.9,0.36,57,1260,-8.34
2026-07-29 14:21:17,SELL,BAJAJ-AUTO,11327.5,0.85,27,11300,0.24
2026-07-29 14:21:18,SELL-CORE,BAJAJ-AUTO,11327.5,0.85,27,11300,0.24
2026-07-29 14:22:10,BUY-CORE,SRF,2647.4,0.88,73,2700,-1.95
2026-07-29 14:22:12,BUY-CORE,COLPAL,2163.2,0.55,44,2200,-1.67
2026-07-29 14:32:29,COIL,SHREECEM,26830.0,1.15,64,27000,-0.63
2026-07-29 14:35:36,BUY-CORE,ADANIENT,3039.6,0.76,73,3100,-1.95
2026-07-29 14:35:39,BUY-CORE,BAJFINANCE,1055.8,0.71,73,1060,-0.4
2026-07-29 14:40:44,BUY-CORE,AXISBANK,1235.0,0.78,53,1260,-1.98
2026-07-29 14:42:05,BUY,PIIND,2743.2,1.0,100,2700,1.6
2026-07-29 14:51:04,SELL,CGPOWER,830.45,0.6,22,900,-7.73
2026-07-29 14:51:05,SELL-CORE,CGPOWER,830.45,0.6,22,900,-7.73
2026-07-29 14:51:35,BUY-CORE,MUTHOOTFIN,3028.0,0.59,44,3100,-2.32
2026-07-29 14:56:45,BUY-CORE,DRREDDY,1145.8,0.8,53,1160,-1.22
2026-07-29 14:57:03,BUY-CORE,SRF,2644.5,0.9,53,2700,-2.06
2026-07-29 15:00:53,BUY,NIFTY,24269.7,1.16,100,24200,0.29
2026-07-29 15:00:57,BUY-CORE,SBIN,1015.0,0.97,73,1020,-0.49
2026-07-29 15:01:10,BUY-CORE,ULTRACEMCO,12015.0,0.5,44,12100,-0.7
2026-07-29 15:01:28,BUY-CORE,BAJAJ-AUTO,11346.0,0.82,53,11300,0.41
2026-07-29 15:06:05,SELL,PNB,111.21,0.7,22,113,-1.58
2026-07-29 15:06:05,SELL-CORE,PNB,111.21,0.7,22,113,-1.58
2026-07-29 15:10:56,SELL-CORE,ANGELONE,302.25,0.91,27,305,-0.9
2026-07-29 15:11:22,SELL-CORE,AUBANK,1042.5,0.88,27,1040,0.24
2026-07-29 15:11:24,SELL,TORNTPHARM,4878.1,0.67,0,5000,-2.44
2026-07-29 15:11:24,SELL-CORE,TORNTPHARM,4878.1,0.67,0,5000,-2.44
2026-07-29 15:11:45,SELL,BIOCON,431.1,0.73,27,440,-2.02
2026-07-29 15:11:46,SELL-CORE,BIOCON,431.1,0.73,27,440,-2.02
2026-07-29 15:15:49,BUY-CORE,RELIANCE,1275.4,0.81,73,1300,-1.89
2026-07-29 15:16:03,SELL,COALINDIA,409.7,0.7,22,420,-2.45
2026-07-29 15:16:04,SELL-CORE,COALINDIA,409.7,0.7,22,420,-2.45
2026-07-29 15:16:13,SELL-CORE,INDIGO,5268.5,0.97,42,5200,1.32
2026-07-29 15:16:22,SELL,POLYCAB,9044.5,0.75,0,9100,-0.61
2026-07-29 15:16:23,SELL-CORE,POLYCAB,9044.5,0.75,0,9100,-0.61
2026-07-29 15:16:33,SELL-CORE,MOTHERSON,145.96,1.08,27,145,0.66
2026-07-29 15:16:46,BUY,CDSL,1349.8,1.08,100,1340,0.73
2026-07-29 15:17:07,BUY-CORE,BLUESTARCO,1679.0,0.71,53,1680,-0.06
2026-07-29 15:21:04,SELL,HEROMOTOCO,5131.6,0.65,22,5200,-1.32
2026-07-29 15:21:05,SELL-CORE,HEROMOTOCO,5131.6,0.65,22,5200,-1.32
2026-07-29 15:21:25,SELL,MUTHOOTFIN,3016.5,0.7,36,3100,-2.69
2026-07-29 15:21:26,SELL-CORE,MUTHOOTFIN,3016.5,0.7,36,3100,-2.69
2026-07-29 15:25:36,BUY-CORE,VEDL,265.45,0.74,73,265,0.17
2026-07-29 15:25:43,SELL,ANGELONE,302.8,0.81,0,310,-2.32
2026-07-29 15:25:53,SELL,EICHERMOT,7770.5,0.5,0,8000,-2.87
2026-07-29 15:25:54,SELL-CORE,EICHERMOT,7770.5,0.5,0,8000,-2.87
2026-07-29 15:26:06,SELL,ONGC,238.49,0.7,36,245,-2.66
2026-07-29 15:26:15,BUY-CORE,DMART,3846.8,0.82,53,3900,-1.36
2026-07-29 15:31:57,BUY-CORE,SUNPHARMA,1989.9,0.57,44,2000,-0.5
2026-07-29 15:32:18,SELL,NBCC,94.6,0.56,22,100,-5.4
2026-07-29 15:32:19,SELL-CORE,NBCC,94.6,0.56,22,100,-5.4
2026-07-29 15:32:52,SELL,BPCL,317.4,0.79,0,320,-0.81
2026-07-29 15:32:53,SELL-CORE,BPCL,317.4,0.79,0,320,-0.81
2026-07-29 15:33:37,BUY-CORE,ALKEM,5672.5,0.33,57,5750,-1.35
2026-07-30 09:15:49,SELL,AXISBANK,1227.9,0.83,0,1260,-2.55
2026-07-30 09:15:50,SELL-CORE,AXISBANK,1227.9,0.83,0,1260,-2.55
2026-07-30 09:15:53,BUY-CORE,BHEL,404.5,0.67,36,410,-1.34
2026-07-30 09:15:54,SELL,BHEL,404.5,0.67,36,410,-1.34
2026-07-30 09:15:54,SELL-CORE,BHEL,404.5,0.67,36,410,-1.34
2026-07-30 09:15:56,SELL,CANBK,124.24,0.7,0,130,-4.43
2026-07-30 09:15:56,SELL-CORE,CANBK,124.24,0.7,0,130,-4.43
2026-07-30 09:15:57,SELL-CORE,BANKBARODA,242.25,0.95,0,250,-3.1
2026-07-30 09:15:59,BUY-CORE,NATIONALUM,346.5,0.76,73,350,-1.0
2026-07-30 09:16:01,SELL,LT,3921.4,0.72,0,4000,-1.96
2026-07-30 09:16:02,SELL-CORE,LT,3921.4,0.72,0,4000,-1.96
2026-07-30 09:16:03,BUY-CORE,HINDALCO,972.0,0.73,73,980,-0.82
2026-07-30 09:16:06,SELL,ITC,286.45,0.64,0,290,-1.22
2026-07-30 09:16:06,SELL-CORE,ITC,286.45,0.64,0,290,-1.22
2026-07-30 09:16:09,SELL,CGPOWER,826.25,0.72,0,880,-6.11
2026-07-30 09:16:09,SELL-CORE,CGPOWER,826.25,0.72,0,880,-6.11
2026-07-30 09:16:10,SELL,ASIANPAINT,2716.9,0.7,0,2800,-2.97
2026-07-30 09:16:11,SELL-CORE,ASIANPAINT,2716.9,0.7,0,2800,-2.97
2026-07-30 09:16:13,SELL,HINDUNILVR,2114.5,0.63,0,2160,-2.11
2026-07-30 09:16:14,SELL-CORE,HINDUNILVR,2114.5,0.63,0,2160,-2.11
2026-07-30 09:16:15,SELL,KOTAKBANK,388.1,0.69,0,400,-2.97
2026-07-30 09:16:16,SELL-CORE,KOTAKBANK,388.1,0.69,0,400,-2.97
2026-07-30 09:16:18,SELL,RECLTD,373.95,0.51,0,390,-4.12
2026-07-30 09:16:18,SELL-CORE,RECLTD,373.95,0.51,0,390,-4.12
2026-07-30 09:16:20,SELL-CORE,NTPC,342.95,0.91,0,350,-2.01
2026-07-30 09:16:21,SELL,CHOLAFIN,1794.6,0.52,0,1800,-0.3
2026-07-30 09:16:21,SELL-CORE,CHOLAFIN,1794.6,0.52,0,1800,-0.3
2026-07-30 09:16:23,SELL-CORE,INDIGO,5201.5,1.11,27,5200,0.03
2026-07-30 09:16:26,BUY-CORE,HEROMOTOCO,5189.4,0.55,57,5300,-2.09
2026-07-30 09:16:28,SELL-CORE,ADANIPORTS,1689.6,0.99,0,1740,-2.9
2026-07-30 09:16:31,SELL,RVNL,223.72,0.82,0,230,-2.73
2026-07-30 09:16:32,SELL-CORE,RVNL,223.72,0.82,0,230,-2.73
2026-07-30 09:16:37,SELL-CORE,CUMMINSIND,5355.5,1.21,27,5500,-2.63
2026-07-30 09:16:39,SELL-CORE,UNIONBANK,170.0,0.91,0,170,0.0
2026-07-30 09:16:41,SELL,LTF,308.35,0.77,0,310,-0.53
2026-07-30 09:16:41,SELL-CORE,LTF,308.35,0.77,0,310,-0.53
2026-07-30 09:16:45,BUY-CORE,POWERGRID,284.0,0.83,73,290,-2.07
2026-07-30 09:16:52,SELL-CORE,INDUSINDBK,1007.4,0.96,0,1000,0.74
2026-07-30 09:16:53,SELL,LICHSGFIN,547.55,0.63,0,570,-3.94
2026-07-30 09:16:54,SELL-CORE,LICHSGFIN,547.55,0.63,0,570,-3.94
2026-07-30 09:16:57,SELL,DMART,3855.1,0.82,27,3900,-1.15
2026-07-30 09:16:58,SELL-CORE,DMART,3855.1,0.82,27,3900,-1.15
2026-07-30 09:16:59,SELL-CORE,IOC,139.93,0.87,0,142.5,-1.8
2026-07-30 09:17:01,BUY-CORE,MARICO,881.3,0.51,57,900,-2.08
2026-07-30 09:17:03,SELL,RBLBANK,369.3,0.53,0,370,-0.19
2026-07-30 09:17:03,SELL-CORE,RBLBANK,369.3,0.53,0,370,-0.19
2026-07-30 09:17:04,SELL-CORE,CDSL,1347.0,1.09,27,1340,0.52
2026-07-30 09:17:09,SELL,CROMPTON,262.95,0.49,0,280,-6.09
2026-07-30 09:17:09,SELL-CORE,CROMPTON,262.95,0.49,0,280,-6.09
2026-07-30 09:17:11,SELL,BANDHANBNK,173.2,0.62,36,185,-6.38
2026-07-30 09:17:11,SELL-CORE,BANDHANBNK,173.2,0.62,36,185,-6.38
2026-07-30 09:17:14,SELL,PRESTIGE,1615.3,0.76,0,1680,-3.85
2026-07-30 09:17:14,SELL-CORE,PRESTIGE,1615.3,0.76,0,1680,-3.85
2026-07-30 09:17:18,SELL,GODREJPROP,2148.1,0.5,0,2160,-0.55
2026-07-30 09:17:18,SELL-CORE,GODREJPROP,2148.1,0.5,0,2160,-0.55
2026-07-30 09:17:23,BUY,BOSCHLTD,41200.0,1.09,100,41000,0.49
2026-07-30 09:17:23,BUY-CORE,BOSCHLTD,41200.0,1.09,100,41000,0.49
2026-07-30 09:17:24,BUY-CORE,DRREDDY,1145.4,0.74,53,1160,-1.26
2026-07-30 09:17:28,SELL-CORE,PHOENIXLTD,1898.6,0.99,0,1940,-2.13
2026-07-30 09:17:29,SELL,BRITANNIA,5510.0,0.38,0,5600,-1.61
2026-07-30 09:17:30,SELL-CORE,BRITANNIA,5510.0,0.38,0,5600,-1.61
2026-07-30 09:17:31,BUY-CORE,MPHASIS,2392.0,0.65,57,2400,-0.33
2026-07-30 09:17:32,SELL-CORE,DABUR,420.55,1.03,27,430,-2.2
2026-07-30 09:17:40,SELL,KPITTECH,611.25,0.79,0,630,-2.98
2026-07-30 09:17:40,SELL-CORE,KPITTECH,611.25,0.79,0,630,-2.98
2026-07-30 09:17:42,SELL,IREDA,120.14,0.79,27,120,0.12
2026-07-30 09:17:43,SELL-CORE,IREDA,120.14,0.79,27,120,0.12
2026-07-30 09:17:45,SELL,GODFRYPHLP,2065.9,0.63,0,2150,-3.91
2026-07-30 09:17:45,SELL-CORE,GODFRYPHLP,2065.9,0.63,0,2150,-3.91
2026-07-30 09:17:49,SELL,OBEROIRLTY,1822.7,0.49,0,1840,-0.94
2026-07-30 09:17:50,SELL-CORE,OBEROIRLTY,1822.7,0.49,0,1840,-0.94
2026-07-30 09:17:52,SELL,COLPAL,2142.4,0.72,0,2180,-1.72
2026-07-30 09:17:52,SELL-CORE,COLPAL,2142.4,0.72,0,2180,-1.72
2026-07-30 09:17:53,BUY-CORE,UNITDSPR,1517.2,0.84,73,1520,-0.18
2026-07-30 09:20:38,SELL-CORE,BANKNIFTY,56934.85,1.12,27,57000,-0.11
2026-07-30 09:20:39,SELL-CORE,FINNIFTY,26197.5,1.09,27,26200,-0.01
2026-07-30 09:20:40,SELL-CORE,MIDCPNIFTY,14664.9,0.93,0,14700,-0.24
2026-07-30 09:20:42,SELL-CORE,BSE,3521.6,0.92,0,3600,-2.18
2026-07-30 09:20:43,BUY-CORE,RELIANCE,1280.9,0.78,73,1300,-1.47
2026-07-30 09:20:44,SELL-CORE,SBIN,1011.6,0.95,0,1020,-0.82
2026-07-30 09:20:46,SELL,ADANIGREEN,1356.3,0.7,0,1400,-3.12
2026-07-30 09:20:47,SELL-CORE,ADANIGREEN,1356.3,0.7,0,1400,-3.12
2026-07-30 09:20:48,SELL-CORE,MCX,2697.3,0.96,0,2800,-3.67
2026-07-30 09:20:49,SELL,ICICIBANK,1426.4,0.58,0,1450,-1.63
2026-07-30 09:20:50,SELL-CORE,ICICIBANK,1426.4,0.58,0,1450,-1.63
2026-07-30 09:20:51,SELL,BAJFINANCE,1047.0,0.8,0,1050,-0.29
2026-07-30 09:20:52,SELL-CORE,BAJFINANCE,1047.0,0.8,0,1050,-0.29
2026-07-30 09:20:53,BUY-CORE,TCS,2477.7,0.48,57,2500,-0.89
2026-07-30 09:20:55,SELL,ADANIENSOL,1640.5,0.59,0,1700,-3.5
2026-07-30 09:20:55,SELL-CORE,ADANIENSOL,1640.5,0.59,0,1700,-3.5
2026-07-30 09:20:57,BUY-CORE,WIPRO,186.75,0.53,57,190,-1.71
2026-07-30 09:20:58,BUY-CORE,TATASTEEL,187.9,0.79,42,190,-1.11
2026-07-30 09:20:58,SELL-CORE,TATASTEEL,187.9,0.79,42,190,-1.11
2026-07-30 09:20:59,SELL-CORE,ADANIPOWER,208.19,0.86,0,215,-3.17
2026-07-30 09:21:01,BUY-CORE,BHARTIARTL,1955.0,0.7,57,1960,-0.26
2026-07-30 09:21:04,BUY-CORE,HINDZINC,539.0,0.72,53,550,-2.0
2026-07-30 09:21:05,SELL,TITAN,4842.0,0.78,0,4800,0.88
2026-07-30 09:21:05,SELL-CORE,TITAN,4842.0,0.78,0,4800,0.88
2026-07-30 09:21:07,SELL,SHRIRAMFIN,1039.2,0.56,0,1060,-1.96
2026-07-30 09:21:08,SELL-CORE,SHRIRAMFIN,1039.2,0.56,0,1060,-1.96
2026-07-30 09:21:09,BUY-CORE,M&M,3245.5,0.69,57,3300,-1.65
2026-07-30 09:21:11,BUY-CORE,PFC,428.25,0.54,44,435,-1.55
2026-07-30 09:21:12,BUY-CORE,ULTRACEMCO,11815.0,0.45,57,11960,-1.21
2026-07-30 09:21:14,BUY-CORE,ITC,286.85,0.65,57,290,-1.09
2026-07-30 09:21:15,SELL-CORE,ANGELONE,299.3,0.91,0,305,-1.87
2026-07-30 09:21:18,BUY-CORE,MARUTI,13958.0,0.43,44,14000,-0.3
2026-07-30 09:21:20,BUY-CORE,HINDUNILVR,2124.6,0.63,57,2160,-1.64
2026-07-30 09:21:21,BUY-CORE,TMPV,329.25,0.92,42,330,-0.23
2026-07-30 09:21:22,SELL-CORE,TMPV,329.25,0.92,42,330,-0.23
2026-07-30 09:21:24,BUY-CORE,RECLTD,376.2,0.51,57,390,-3.54
2026-07-30 09:21:25,SELL,TRENT,3002.7,0.7,22,3000,0.09
2026-07-30 09:21:25,SELL-CORE,TRENT,3002.7,0.7,22,3000,0.09
2026-07-30 09:21:28,SELL,YESBANK,22.73,0.67,0,24,-5.29
2026-07-30 09:21:29,SELL-CORE,YESBANK,22.73,0.67,0,24,-5.29
2026-07-30 09:21:31,SELL-CORE,ASHOKLEY,157.0,0.88,0,160,-1.88
2026-07-30 09:21:33,SELL,AMBUJACEM,432.85,0.59,0,440,-1.62
2026-07-30 09:21:33,SELL-CORE,AMBUJACEM,432.85,0.59,0,440,-1.62
2026-07-30 09:21:34,SELL,NBCC,93.49,0.57,0,100,-6.51
2026-07-30 09:21:35,SELL-CORE,NBCC,93.49,0.57,0,100,-6.51
2026-07-30 09:21:37,SELL-CORE,FEDERALBNK,357.4,0.89,0,355,0.68
2026-07-30 09:21:39,BUY-CORE,HDFCAMC,2546.8,0.93,53,2600,-2.05
2026-07-30 09:21:41,SELL,360ONE,1150.6,0.41,22,1200,-4.12
2026-07-30 09:21:41,SELL-CORE,360ONE,1150.6,0.41,22,1200,-4.12
2026-07-30 09:21:43,BUY-CORE,BAJAJ-AUTO,11453.5,0.56,57,11500,-0.4
2026-07-30 09:21:44,SELL,POLYCAB,8987.0,0.75,0,9100,-1.24
2026-07-30 09:21:45,SELL-CORE,POLYCAB,8987.0,0.75,0,9100,-1.24
2026-07-30 09:21:46,BUY-CORE,BAJAJFINSV,1930.7,0.59,57,1940,-0.48
2026-07-30 09:21:47,BUY-CORE,KAYNES,3669.2,0.58,57,3700,-0.83
2026-07-30 09:21:48,BUY-CORE,LUPIN,2464.4,0.62,57,2500,-1.42
2026-07-30 09:21:50,BUY-CORE,HDFCLIFE,558.2,0.4,57,570,-2.07
2026-07-30 09:21:54,SELL,HAL,4582.0,0.75,27,4600,-0.39
2026-07-30 09:21:54,SELL-CORE,HAL,4582.0,0.75,27,4600,-0.39
2026-07-30 09:21:56,BUY-CORE,INDUSTOWER,389.9,0.45,57,400,-2.53
2026-07-30 09:21:57,SELL,JSWSTEEL,1274.1,0.62,0,1300,-1.99
2026-07-30 09:21:57,SELL-CORE,JSWSTEEL,1274.1,0.62,0,1300,-1.99
2026-07-30 09:21:58,SELL-CORE,IDFCFIRSTB,84.13,0.92,0,85,-1.02
2026-07-30 09:22:00,SELL,VMM,107.84,0.57,0,115,-6.23
2026-07-30 09:22:00,SELL-CORE,VMM,107.84,0.57,0,115,-6.23
2026-07-30 09:22:02,SELL-CORE,MOTHERSON,145.27,1.06,27,145,0.19
2026-07-30 09:22:03,SELL,OFSS,11405.0,0.64,0,11500,-0.83
2026-07-30 09:22:04,SELL-CORE,OFSS,11405.0,0.64,0,11500,-0.83
2026-07-30 09:22:05,SELL,DLF,666.7,0.63,0,670,-0.49
2026-07-30 09:22:06,SELL-CORE,DLF,666.7,0.63,0,670,-0.49
2026-07-30 09:22:07,SELL,AUBANK,1030.9,0.8,0,1040,-0.87
2026-07-30 09:22:08,BUY-CORE,TORNTPHARM,4914.0,0.68,57,5000,-1.72
2026-07-30 09:22:10,SELL-CORE,VOLTAS,1303.0,1.34,43,1300,0.23
2026-07-30 09:22:11,SELL-CORE,APLAPOLLO,1866.0,0.88,0,1840,1.41
2026-07-30 09:22:13,SELL-CORE,ABB,7245.5,0.93,0,7400,-2.09
2026-07-30 09:22:14,BUY-CORE,MUTHOOTFIN,3025.2,0.59,57,3100,-2.41
2026-07-30 09:22:16,SELL-CORE,UPL,605.85,0.93,0,610,-0.68
2026-07-30 09:22:18,SELL,COCHINSHIP,1392.2,0.68,0,1400,-0.56
2026-07-30 09:22:19,SELL-CORE,COCHINSHIP,1392.2,0.68,0,1400,-0.56
2026-07-30 09:22:20,BUY-CORE,DMART,3858.4,0.82,53,3900,-1.07
2026-07-30 09:22:24,SELL-CORE,MAZDOCK,2296.0,1.07,27,2300,-0.17
2026-07-30 09:22:26,SELL-CORE,ABCAPITAL,395.0,1.16,27,395,0.0
2026-07-30 09:22:29,BUY-CORE,SBILIFE,1906.1,0.53,57,1900,0.32
2026-07-30 09:22:31,BUY-CORE,OIL,454.3,0.63,57,450,0.96
2026-07-30 09:22:35,BUY-CORE,TATACONSUM,1100.7,0.96,73,1100,0.06
2026-07-30 09:22:36,SELL,GLENMARK,2252.1,0.64,0,2300,-2.08
2026-07-30 09:22:37,SELL-CORE,GLENMARK,2252.1,0.64,0,2300,-2.08
2026-07-30 09:22:39,SELL,KEI,4804.5,0.72,0,4900,-1.95
2026-07-30 09:22:39,SELL-CORE,KEI,4804.5,0.72,0,4900,-1.95
2026-07-30 09:22:41,SELL,KFINTECH,939.85,0.64,0,960,-2.1
2026-07-30 09:22:41,SELL-CORE,KFINTECH,939.85,0.64,0,960,-2.1
2026-07-30 09:22:42,SELL,TATAPOWER,377.3,0.69,0,380,-0.71
2026-07-30 09:22:43,SELL-CORE,TATAPOWER,377.3,0.69,0,380,-0.71
2026-07-30 09:22:44,SELL,BIOCON,425.75,0.84,0,435,-2.13
2026-07-30 09:22:45,SELL-CORE,BIOCON,425.75,0.84,0,435,-2.13
2026-07-30 09:22:46,SELL-CORE,PNBHOUSING,1047.6,1.03,27,1060,-1.17
2026-07-30 09:22:49,BUY-CORE,SONACOMS,723.0,0.55,57,730,-0.96
2026-07-30 09:22:50,SELL-CORE,JSWENERGY,541.95,0.95,0,550,-1.46
2026-07-30 09:22:52,SELL,CONCOR,524.35,0.69,22,525,-0.12
2026-07-30 09:22:53,SELL-CORE,CONCOR,524.35,0.69,22,525,-0.12
2026-07-30 09:22:57,SELL-CORE,IRFC,88.94,0.89,0,90,-1.18
2026-07-30 09:22:58,SELL,CAMS,786.65,0.78,0,800,-1.67
2026-07-30 09:22:59,SELL-CORE,CAMS,786.65,0.78,0,800,-1.67
2026-07-30 09:23:00,BUY-CORE,INDHOTEL,737.0,0.79,73,740,-0.41
2026-07-30 09:23:03,SELL,PIDILITIND,1628.4,0.44,22,1700,-4.21
2026-07-30 09:23:04,SELL-CORE,PIDILITIND,1628.4,0.44,22,1700,-4.21
2026-07-30 09:23:06,BUY-CORE,PAGEIND,40450.0,0.47,57,41500,-2.53
2026-07-30 09:23:07,BUY-CORE,RADICO,4418.0,0.34,57,4500,-1.82
2026-07-30 09:23:08,SELL,IEX,133.12,0.81,0,132.5,0.47
2026-07-30 09:23:09,SELL-CORE,IEX,133.12,0.81,0,132.5,0.47
2026-07-30 09:23:13,SELL,JUBLFOOD,436.05,0.67,0,435,0.24
2026-07-30 09:23:13,SELL-CORE,JUBLFOOD,436.05,0.67,0,435,0.24
2026-07-30 09:23:15,SELL-CORE,SHREECEM,26715.0,1.23,27,26750,-0.13
2026-07-30 09:23:16,SELL-CORE,MOTILALOFS,845.8,0.87,0,880,-3.89
2026-07-30 09:23:18,SELL,SRF,2626.3,0.55,0,2800,-6.2
2026-07-30 09:23:19,SELL-CORE,SRF,2626.3,0.55,0,2800,-6.2
2026-07-30 09:25:28,BUY-CORE,HDFCBANK,748.9,0.63,44,770,-2.74
2026-07-30 09:25:33,SELL,ADANIPOWER,208.08,0.84,0,215,-3.22
2026-07-30 09:25:34,SELL,BHEL,401.7,0.74,0,410,-2.02
2026-07-30 09:25:35,SELL-CORE,BHEL,401.7,0.74,0,410,-2.02
2026-07-30 09:25:36,SELL,VEDL,264.6,0.76,27,265,-0.15
2026-07-30 09:25:36,SELL-CORE,VEDL,264.6,0.76,27,265,-0.15
2026-07-30 09:25:42,BUY-CORE,COALINDIA,411.9,0.65,57,420,-1.93
2026-07-30 09:25:48,SELL,RECLTD,374.85,0.51,0,390,-3.88
2026-07-30 09:25:49,SELL-CORE,RECLTD,374.85,0.51,0,390,-3.88
2026-07-30 09:25:52,SELL-CORE,AMBER,7399.0,1.08,27,7300,1.36
2026-07-30 09:25:56,SELL,ADANIPORTS,1672.0,0.84,0,1740,-3.91
2026-07-30 09:25:58,SELL-CORE,HDFCAMC,2538.7,0.93,0,2600,-2.36
2026-07-30 09:26:00,SELL,PNB,110.79,0.71,0,112,-1.08
2026-07-30 09:26:00,SELL-CORE,PNB,110.79,0.71,0,112,-1.08
2026-07-30 09:26:02,SELL,KAYNES,3631.2,0.58,22,3700,-1.86
2026-07-30 09:26:03,SELL-CORE,KAYNES,3631.2,0.58,22,3700,-1.86
2026-07-30 09:26:04,SELL,HDFCLIFE,557.0,0.46,22,570,-2.28
2026-07-30 09:26:05,SELL-CORE,HDFCLIFE,557.0,0.46,22,570,-2.28
2026-07-30 09:26:07,SELL,LAURUSLABS,1785.2,0.66,36,1760,1.43
2026-07-30 09:26:07,SELL-CORE,LAURUSLABS,1785.2,0.66,36,1760,1.43
2026-07-30 09:26:14,BUY-CORE,AUROPHARMA,1599.3,0.48,57,1600,-0.04
2026-07-30 09:26:17,SELL-CORE,BANKINDIA,137.28,0.92,0,140,-1.94
2026-07-30 09:26:21,BUY-CORE,APOLLOHOSP,8926.5,0.85,42,8900,0.3
2026-07-30 09:26:22,SELL-CORE,APOLLOHOSP,8926.5,0.85,42,8900,0.3
2026-07-30 09:26:23,SELL,FORTIS,947.55,0.82,0,950,-0.26
2026-07-30 09:26:23,SELL-CORE,FORTIS,947.55,0.82,0,950,-0.26
2026-07-30 09:26:24,BUY-CORE,IOC,140.44,0.88,42,142.5,-1.45
2026-07-30 09:26:25,SELL,CIPLA,1476.5,0.46,22,1500,-1.57
2026-07-30 09:26:26,SELL-CORE,CIPLA,1476.5,0.46,22,1500,-1.57
2026-07-30 09:26:29,BUY-CORE,GAIL,175.21,0.5,57,180,-2.66
2026-07-30 09:26:33,SELL,SIEMENS,3628.8,0.77,0,3700,-1.92
2026-07-30 09:26:33,SELL-CORE,SIEMENS,3628.8,0.77,0,3700,-1.92
2026-07-30 09:26:34,SELL,BANDHANBNK,172.68,0.62,0,185,-6.66
2026-07-30 09:26:34,SELL-CORE,BANDHANBNK,172.68,0.62,0,185,-6.66
2026-07-30 09:26:36,BUY-CORE,JINDALSTEL,1090.0,0.88,53,1100,-0.91
2026-07-30 09:26:45,BUY-CORE,HAVELLS,1243.7,0.59,57,1260,-1.29
2026-07-30 09:26:46,BUY-CORE,CONCOR,528.15,0.65,57,535,-1.28
2026-07-30 09:26:48,BUY-CORE,BRITANNIA,5532.5,0.36,57,5600,-1.21
2026-07-30 09:26:50,BUY,PETRONET,279.4,1.2,100,280,-0.21
2026-07-30 09:26:50,BUY-CORE,PETRONET,279.4,1.2,100,280,-0.21
2026-07-30 09:26:53,BUY-CORE,ALKEM,5717.0,0.29,57,5750,-0.57
2026-07-30 09:26:54,BUY-CORE,MANAPPURAM,370.85,0.54,44,360,3.01
2026-07-30 09:27:00,BUY-CORE,GODFRYPHLP,2083.5,0.51,57,2200,-5.3
2026-07-30 09:27:04,SELL-CORE,MANKIND,2582.3,1.11,27,2600,-0.68
2026-07-30 09:27:06,BUY-CORE,PIIND,2753.8,0.64,44,2800,-1.65
2026-07-30 09:31:11,SELL,MIDCPNIFTY,14682.2,0.79,0,14700,-0.12
2026-07-30 09:31:16,BUY-CORE,BAJFINANCE,1054.0,0.79,53,1050,0.38
2026-07-30 09:31:20,BUY-CORE,TATASTEEL,187.7,0.78,53,190,-1.21
2026-07-30 09:31:21,BUY-CORE,ADANIPOWER,209.8,0.85,42,215,-2.42
2026-07-30 09:31:25,BUY-CORE,HINDZINC,538.6,0.72,53,550,-2.07
2026-07-30 09:31:26,BUY-CORE,TITAN,4848.2,0.78,53,4800,1.0
2026-07-30 09:31:27,BUY-CORE,NATIONALUM,347.4,0.76,73,350,-0.74
2026-07-30 09:31:30,SELL,PFC,426.75,0.64,22,430,-0.76
2026-07-30 09:31:31,SELL-CORE,PFC,426.75,0.64,22,430,-0.76
2026-07-30 09:31:35,SELL-CORE,ANGELONE,300.6,0.91,0,305,-1.44
2026-07-30 09:31:37,SELL,ASIANPAINT,2707.3,0.74,0,2780,-2.62
2026-07-30 09:31:38,SELL-CORE,NHPC,77.74,1.13,27,78,-0.33
2026-07-30 09:31:40,SELL,SAIL,170.08,0.57,22,175,-2.81
2026-07-30 09:31:40,SELL-CORE,SAIL,170.08,0.57,22,175,-2.81
2026-07-30 09:31:47,BUY,AMBER,7446.0,1.09,100,7300,2.0
2026-07-30 09:31:47,BUY-CORE,AMBER,7446.0,1.09,100,7300,2.0
2026-07-30 09:31:52,SELL-CORE,INDIANB,824.65,1.34,43,830,-0.64
2026-07-30 09:31:54,BUY-CORE,HDFCAMC,2542.6,0.93,53,2600,-2.21
2026-07-30 09:31:56,SELL,360ONE,1147.8,0.71,27,1160,-1.05
2026-07-30 09:31:57,SELL-CORE,360ONE,1147.8,0.71,27,1160,-1.05
